
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_2018-0806,,Exported,"Aqua4Plus 1.9.10"
# Records,  3559 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,11.500,26.088,12.639,1.610,11.620,
,Maximum,13.313,26.361,13.980,3.030,12.340,
,Mean,11.815,26.223,13.355,1.758,11.933,
,Variance,0.0357,0.0039,0.2170,0.1031,0.0217,
,Std Deviation,0.1889,0.0623,0.4658,0.3211,0.1472,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,6-Aug-18 14:00:00,11.750,26.236,13.891,1.660,11.670
2,6-Aug-18 14:15:00,11.563,26.236,13.920,1.640,11.670
3,6-Aug-18 14:30:00,11.563,26.228,13.891,1.640,11.670
4,6-Aug-18 14:45:00,11.563,26.225,13.861,1.640,11.680
5,6-Aug-18 15:00:00,11.563,26.218,13.861,1.640,11.690
6,6-Aug-18 15:15:00,11.563,26.226,13.891,1.640,11.690
7,6-Aug-18 15:30:00,11.563,26.226,13.920,1.650,11.700
8,6-Aug-18 15:45:00,11.563,26.223,13.891,1.640,11.690
9,6-Aug-18 16:00:00,11.563,26.217,13.891,1.640,11.700
10,6-Aug-18 16:15:00,11.563,26.229,13.891,1.650,11.690
11,6-Aug-18 16:30:00,11.563,26.226,13.771,1.630,11.690
12,6-Aug-18 16:45:00,11.563,26.227,13.861,1.640,11.670
13,6-Aug-18 17:00:00,11.563,26.222,13.563,1.630,11.690
14,6-Aug-18 17:15:00,11.563,26.215,13.503,1.630,11.690
15,6-Aug-18 17:30:00,11.563,26.225,13.563,1.640,11.670
16,6-Aug-18 17:45:00,11.563,26.222,13.503,1.630,11.670
17,6-Aug-18 18:00:00,11.563,26.228,13.503,1.630,11.680
18,6-Aug-18 18:15:00,11.563,26.211,13.503,1.630,11.680
19,6-Aug-18 18:30:00,11.563,26.220,13.533,1.630,11.690
20,6-Aug-18 18:45:00,11.563,26.218,13.563,1.630,11.690
21,6-Aug-18 19:00:00,11.563,26.220,13.563,1.640,11.700
22,6-Aug-18 19:15:00,11.563,26.218,13.563,1.640,11.680
23,6-Aug-18 19:30:00,11.563,26.216,13.563,1.630,11.690
24,6-Aug-18 19:45:00,11.563,26.221,13.503,1.640,11.690
25,6-Aug-18 20:00:00,11.563,26.228,13.324,1.630,11.690
26,6-Aug-18 20:15:00,11.563,26.228,13.175,1.630,11.680
27,6-Aug-18 20:30:00,11.563,26.230,13.116,1.630,11.690
28,6-Aug-18 20:45:00,11.563,26.229,13.056,1.630,11.680
29,6-Aug-18 21:00:00,11.563,26.231,13.026,1.630,11.690
30,6-Aug-18 21:15:00,11.563,26.231,12.937,1.630,11.690
31,6-Aug-18 21:30:00,11.563,26.224,12.907,1.640,11.690
32,6-Aug-18 21:45:00,11.563,26.229,12.937,1.630,11.690
33,6-Aug-18 22:00:00,11.563,26.225,12.907,1.630,11.690
34,6-Aug-18 22:15:00,11.563,26.227,12.907,1.630,11.690
35,6-Aug-18 22:30:00,11.563,26.226,12.937,1.640,11.700
36,6-Aug-18 22:45:00,11.625,26.220,12.937,1.630,11.700
37,6-Aug-18 23:00:00,11.563,26.219,12.907,1.630,11.710
38,6-Aug-18 23:15:00,11.563,26.221,12.907,1.640,11.710
39,6-Aug-18 23:30:00,11.625,26.214,12.907,1.630,11.710
40,6-Aug-18 23:45:00,11.563,26.221,12.877,1.630,11.710
41,7-Aug-18 00:00:00,11.563,26.218,12.937,1.630,11.670
42,7-Aug-18 00:15:00,11.563,26.222,12.877,1.630,11.680
43,7-Aug-18 00:30:00,11.563,26.220,12.907,1.630,11.680
44,7-Aug-18 00:45:00,11.563,26.213,12.907,1.630,11.700
45,7-Aug-18 01:00:00,11.563,26.211,12.907,1.630,11.710
46,7-Aug-18 01:15:00,11.563,26.208,12.817,1.630,11.730
47,7-Aug-18 01:30:00,11.563,26.203,12.877,1.630,11.730
48,7-Aug-18 01:45:00,11.563,26.215,12.907,1.640,11.710
49,7-Aug-18 02:00:00,11.563,26.211,12.907,1.630,11.700
50,7-Aug-18 02:15:00,11.563,26.209,12.877,1.630,11.720
51,7-Aug-18 02:30:00,11.563,26.206,12.877,1.630,11.720
52,7-Aug-18 02:45:00,11.563,26.203,12.847,1.630,11.730
53,7-Aug-18 03:00:00,11.563,26.198,12.847,1.620,11.740
54,7-Aug-18 03:15:00,11.563,26.193,12.877,1.630,11.740
55,7-Aug-18 03:30:00,11.563,26.200,12.847,1.630,11.740
56,7-Aug-18 03:45:00,11.563,26.197,12.877,1.630,11.740
57,7-Aug-18 04:00:00,11.563,26.202,12.847,1.630,11.730
58,7-Aug-18 04:15:00,11.625,26.203,12.847,1.630,11.720
59,7-Aug-18 04:30:00,11.563,26.199,12.817,1.630,11.720
60,7-Aug-18 04:45:00,11.563,26.198,12.847,1.620,11.730
61,7-Aug-18 05:00:00,11.563,26.199,12.847,1.630,11.740
62,7-Aug-18 05:15:00,11.563,26.207,12.817,1.630,11.740
63,7-Aug-18 05:30:00,11.563,26.206,12.817,1.630,11.750
64,7-Aug-18 05:45:00,11.563,26.209,12.817,1.640,11.740
65,7-Aug-18 06:00:00,11.563,26.203,12.817,1.630,11.710
66,7-Aug-18 06:15:00,11.563,26.201,12.817,1.630,11.710
67,7-Aug-18 06:30:00,11.563,26.207,12.817,1.630,11.730
68,7-Aug-18 06:45:00,11.563,26.212,12.788,1.630,11.740
69,7-Aug-18 07:00:00,11.563,26.209,12.817,1.630,11.740
70,7-Aug-18 07:15:00,11.563,26.200,12.817,1.640,11.740
71,7-Aug-18 07:30:00,11.563,26.209,12.847,1.630,11.730
72,7-Aug-18 07:45:00,11.563,26.196,12.937,1.630,11.730
73,7-Aug-18 08:00:00,11.563,26.199,13.175,1.630,11.730
74,7-Aug-18 08:15:00,11.563,26.202,13.592,1.630,11.730
75,7-Aug-18 08:30:00,11.563,26.202,13.622,1.630,11.740
76,7-Aug-18 08:45:00,11.563,26.201,13.592,1.630,11.740
77,7-Aug-18 09:00:00,11.563,26.204,13.592,1.630,11.740
78,7-Aug-18 09:15:00,11.563,26.214,13.712,1.640,11.730
79,7-Aug-18 09:30:00,11.563,26.203,13.801,1.630,11.730
80,7-Aug-18 09:45:00,11.563,26.206,13.891,1.630,11.740
81,7-Aug-18 10:00:00,11.563,26.208,13.891,1.630,11.750
82,7-Aug-18 10:15:00,11.563,26.210,13.920,1.640,11.750
83,7-Aug-18 10:30:00,11.563,26.206,13.891,1.640,11.750
84,7-Aug-18 10:45:00,11.563,26.205,13.920,1.630,11.750
85,7-Aug-18 11:00:00,11.563,26.208,13.891,1.630,11.750
86,7-Aug-18 11:15:00,11.563,26.213,13.920,1.640,11.740
87,7-Aug-18 11:30:00,11.563,26.210,13.831,1.630,11.750
88,7-Aug-18 11:45:00,11.563,26.201,13.891,1.630,11.730
89,7-Aug-18 12:00:00,11.563,26.205,13.861,1.640,11.740
90,7-Aug-18 12:15:00,11.563,26.201,13.920,1.630,11.740
91,7-Aug-18 12:30:00,11.563,26.198,13.861,1.630,11.750
92,7-Aug-18 12:45:00,11.563,26.197,13.891,1.630,11.750
93,7-Aug-18 13:00:00,11.563,26.194,13.891,1.630,11.760
94,7-Aug-18 13:15:00,11.563,26.192,13.920,1.630,11.760
95,7-Aug-18 13:30:00,11.563,26.189,13.920,1.620,11.750
96,7-Aug-18 13:45:00,11.563,26.188,13.920,1.630,11.750
97,7-Aug-18 14:00:00,11.625,26.191,13.920,1.630,11.760
98,7-Aug-18 14:15:00,11.563,26.181,13.891,1.630,11.760
99,7-Aug-18 14:30:00,11.563,26.180,13.891,1.630,11.750
100,7-Aug-18 14:45:00,11.563,26.174,13.920,1.640,11.750
101,7-Aug-18 15:00:00,11.563,26.174,13.920,1.630,11.750
102,7-Aug-18 15:15:00,11.563,26.163,13.831,1.630,11.750
103,7-Aug-18 15:30:00,11.563,26.161,13.920,1.630,11.740
104,7-Aug-18 15:45:00,11.563,26.167,13.920,1.630,11.740
105,7-Aug-18 16:00:00,11.563,26.167,13.712,1.640,11.750
106,7-Aug-18 16:15:00,11.563,26.166,13.563,1.630,11.740
107,7-Aug-18 16:30:00,11.563,26.173,13.533,1.640,11.690
108,7-Aug-18 16:45:00,11.563,26.161,13.891,1.640,11.710
109,7-Aug-18 17:00:00,11.563,26.158,13.771,1.630,11.740
110,7-Aug-18 17:15:00,11.563,26.163,13.920,1.630,11.750
111,7-Aug-18 17:30:00,11.563,26.159,13.652,1.620,11.750
112,7-Aug-18 17:45:00,11.563,26.159,13.891,1.630,11.740
113,7-Aug-18 18:00:00,11.563,26.160,13.652,1.640,11.730
114,7-Aug-18 18:15:00,11.563,26.161,13.592,1.630,11.730
115,7-Aug-18 18:30:00,11.563,26.163,13.592,1.620,11.770
116,7-Aug-18 18:45:00,11.563,26.158,13.563,1.630,11.730
117,7-Aug-18 19:00:00,11.563,26.167,13.592,1.630,11.700
118,7-Aug-18 19:15:00,11.563,26.171,13.443,1.630,11.730
119,7-Aug-18 19:30:00,11.563,26.173,13.533,1.630,11.760
120,7-Aug-18 19:45:00,11.563,26.173,13.503,1.630,11.770
121,7-Aug-18 20:00:00,11.563,26.166,13.324,1.630,11.760
122,7-Aug-18 20:15:00,11.563,26.175,13.175,1.630,11.750
123,7-Aug-18 20:30:00,11.563,26.175,13.056,1.630,11.700
124,7-Aug-18 20:45:00,11.563,26.176,12.996,1.640,11.680
125,7-Aug-18 21:00:00,11.563,26.170,13.026,1.630,11.670
126,7-Aug-18 21:15:00,11.563,26.172,12.877,1.630,11.670
127,7-Aug-18 21:30:00,11.563,26.177,12.907,1.630,11.710
128,7-Aug-18 21:45:00,11.563,26.178,12.877,1.630,11.660
129,7-Aug-18 22:00:00,11.563,26.180,12.937,1.640,11.660
130,7-Aug-18 22:15:00,11.563,26.178,12.907,1.630,11.660
131,7-Aug-18 22:30:00,11.563,26.182,12.877,1.640,11.680
132,7-Aug-18 22:45:00,11.563,26.182,12.937,1.640,11.690
133,7-Aug-18 23:00:00,11.563,26.179,12.877,1.630,11.710
134,7-Aug-18 23:15:00,11.563,26.171,12.937,1.640,11.710
135,7-Aug-18 23:30:00,11.563,26.179,12.907,1.630,11.700
136,7-Aug-18 23:45:00,11.563,26.174,12.937,1.630,11.670
137,8-Aug-18 00:00:00,11.563,26.181,12.937,1.640,11.670
138,8-Aug-18 00:15:00,11.563,26.173,12.817,1.640,11.670
139,8-Aug-18 00:30:00,11.563,26.175,12.937,1.630,11.670
140,8-Aug-18 00:45:00,11.563,26.175,12.847,1.640,11.730
141,8-Aug-18 01:00:00,11.563,26.168,12.937,1.620,11.740
142,8-Aug-18 01:15:00,11.563,26.165,12.877,1.630,11.740
143,8-Aug-18 01:30:00,11.563,26.166,12.907,1.630,11.740
144,8-Aug-18 01:45:00,11.563,26.162,12.817,1.630,11.750
145,8-Aug-18 02:00:00,11.563,26.163,12.937,1.630,11.730
146,8-Aug-18 02:15:00,11.563,26.171,12.907,1.630,11.730
147,8-Aug-18 02:30:00,11.563,26.168,12.937,1.630,11.720
148,8-Aug-18 02:45:00,11.563,26.162,12.847,1.630,11.710
149,8-Aug-18 03:00:00,11.563,26.155,12.877,1.630,11.690
150,8-Aug-18 03:15:00,11.563,26.154,12.877,1.640,11.680
151,8-Aug-18 03:30:00,11.563,26.158,12.937,1.640,11.680
152,8-Aug-18 03:45:00,11.563,26.157,12.907,1.630,11.690
153,8-Aug-18 04:00:00,11.563,26.159,12.877,1.630,11.680
154,8-Aug-18 04:15:00,11.563,26.154,12.907,1.630,11.690
155,8-Aug-18 04:30:00,11.563,26.151,12.817,1.630,11.700
156,8-Aug-18 04:45:00,11.563,26.149,12.937,1.640,11.690
157,8-Aug-18 05:00:00,11.563,26.145,12.877,1.640,11.710
158,8-Aug-18 05:15:00,11.563,26.154,12.907,1.630,11.720
159,8-Aug-18 05:30:00,11.563,26.150,12.937,1.640,11.720
160,8-Aug-18 05:45:00,11.563,26.157,12.907,1.630,11.740
161,8-Aug-18 06:00:00,11.563,26.158,12.907,1.630,11.740
162,8-Aug-18 06:15:00,11.563,26.154,12.907,1.630,11.740
163,8-Aug-18 06:30:00,11.563,26.159,12.877,1.630,11.740
164,8-Aug-18 06:45:00,11.563,26.166,12.788,1.630,11.730
165,8-Aug-18 07:00:00,11.563,26.154,12.877,1.630,11.740
166,8-Aug-18 07:15:00,11.563,26.171,12.996,1.630,11.750
167,8-Aug-18 07:30:00,11.563,26.169,13.116,1.630,11.750
168,8-Aug-18 07:45:00,11.563,26.165,13.324,1.620,11.740
169,8-Aug-18 08:00:00,11.563,26.166,13.473,1.640,11.710
170,8-Aug-18 08:15:00,11.563,26.171,13.592,1.630,11.740
171,8-Aug-18 08:30:00,11.563,26.170,13.741,1.630,11.750
172,8-Aug-18 08:45:00,11.563,26.172,13.801,1.630,11.760
173,8-Aug-18 09:00:00,11.563,26.174,13.831,1.630,11.760
174,8-Aug-18 09:15:00,11.563,26.174,13.831,1.630,11.700
175,8-Aug-18 09:30:00,11.563,26.179,13.891,1.640,11.670
176,8-Aug-18 09:45:00,11.625,26.174,13.771,1.630,11.680
177,8-Aug-18 10:00:00,11.563,26.176,13.861,1.630,11.710
178,8-Aug-18 10:15:00,11.563,26.181,13.920,1.630,11.740
179,8-Aug-18 10:30:00,11.563,26.179,13.861,1.630,11.740
180,8-Aug-18 10:45:00,11.563,26.174,13.861,1.620,11.770
181,8-Aug-18 11:00:00,11.563,26.173,13.891,1.630,11.700
182,8-Aug-18 11:15:00,11.563,26.173,13.891,1.640,11.670
183,8-Aug-18 11:30:00,11.563,26.175,13.920,1.630,11.670
184,8-Aug-18 11:45:00,11.563,26.171,13.861,1.630,11.670
185,8-Aug-18 12:00:00,11.563,26.171,13.891,1.640,11.670
186,8-Aug-18 12:15:00,11.563,26.164,13.861,1.640,11.680
187,8-Aug-18 12:30:00,11.563,26.162,13.920,1.630,11.720
188,8-Aug-18 12:45:00,11.563,26.160,13.712,1.630,11.740
189,8-Aug-18 13:00:00,11.563,26.165,13.891,1.640,11.730
190,8-Aug-18 13:15:00,11.563,26.152,13.771,1.640,11.680
191,8-Aug-18 13:30:00,11.563,26.160,13.891,1.640,11.680
192,8-Aug-18 13:45:00,11.563,26.152,13.861,1.640,11.660
193,8-Aug-18 14:00:00,11.563,26.155,13.950,1.640,11.680
194,8-Aug-18 14:15:00,11.563,26.148,13.861,1.640,11.670
195,8-Aug-18 14:30:00,11.563,26.146,13.831,1.630,11.700
196,8-Aug-18 14:45:00,11.563,26.146,13.950,1.630,11.720
197,8-Aug-18 15:00:00,11.563,26.146,13.861,1.630,11.730
198,8-Aug-18 15:15:00,11.563,26.143,13.920,1.630,11.730
199,8-Aug-18 15:30:00,11.563,26.136,13.920,1.640,11.760
200,8-Aug-18 15:45:00,11.563,26.132,13.891,1.630,11.760
201,8-Aug-18 16:00:00,11.563,26.136,13.861,1.630,11.750
202,8-Aug-18 16:15:00,11.563,26.129,13.533,1.630,11.750
203,8-Aug-18 16:30:00,11.563,26.133,13.920,1.630,11.750
204,8-Aug-18 16:45:00,11.563,26.134,13.622,1.630,11.700
205,8-Aug-18 17:00:00,11.563,26.129,13.861,1.630,11.720
206,8-Aug-18 17:15:00,11.563,26.126,13.861,1.630,11.740
207,8-Aug-18 17:30:00,11.563,26.125,13.831,1.630,11.730
208,8-Aug-18 17:45:00,11.563,26.114,13.861,1.630,11.730
209,8-Aug-18 18:00:00,11.563,26.122,13.831,1.630,11.760
210,8-Aug-18 18:15:00,11.563,26.124,13.950,1.630,11.760
211,8-Aug-18 18:30:00,11.563,26.130,13.533,1.630,11.740
212,8-Aug-18 18:45:00,11.563,26.134,13.473,1.620,11.750
213,8-Aug-18 19:00:00,11.563,26.130,13.473,1.630,11.770
214,8-Aug-18 19:15:00,11.563,26.130,13.473,1.630,11.670
215,8-Aug-18 19:30:00,11.563,26.139,13.443,1.640,11.670
216,8-Aug-18 19:45:00,11.563,26.129,13.324,1.640,11.690
217,8-Aug-18 20:00:00,11.563,26.133,13.205,1.630,11.740
218,8-Aug-18 20:15:00,11.563,26.131,13.145,1.640,11.760
219,8-Aug-18 20:30:00,11.563,26.138,13.026,1.630,11.750
220,8-Aug-18 20:45:00,11.563,26.132,12.966,1.630,11.750
221,8-Aug-18 21:00:00,11.563,26.136,12.966,1.640,11.680
222,8-Aug-18 21:15:00,11.563,26.134,12.937,1.630,11.660
223,8-Aug-18 21:30:00,11.563,26.132,12.907,1.630,11.660
224,8-Aug-18 21:45:00,11.563,26.133,12.877,1.640,11.670
225,8-Aug-18 22:00:00,11.563,26.139,12.907,1.640,11.660
226,8-Aug-18 22:15:00,11.563,26.136,12.877,1.630,11.670
227,8-Aug-18 22:30:00,11.563,26.136,12.877,1.630,11.690
228,8-Aug-18 22:45:00,11.563,26.138,12.907,1.630,11.660
229,8-Aug-18 23:00:00,11.563,26.148,12.907,1.630,11.660
230,8-Aug-18 23:15:00,11.563,26.143,12.847,1.630,11.670
231,8-Aug-18 23:30:00,11.563,26.144,12.847,1.630,11.680
232,8-Aug-18 23:45:00,11.563,26.140,12.847,1.640,11.680
233,9-Aug-18 00:00:00,11.563,26.142,12.907,1.640,11.680
234,9-Aug-18 00:15:00,11.563,26.135,12.907,1.630,11.700
235,9-Aug-18 00:30:00,11.563,26.139,12.877,1.630,11.660
236,9-Aug-18 00:45:00,11.563,26.140,12.847,1.640,11.630
237,9-Aug-18 01:00:00,11.563,26.134,12.847,1.640,11.640
238,9-Aug-18 01:15:00,11.563,26.130,12.847,1.630,11.660
239,9-Aug-18 01:30:00,11.563,26.132,12.847,1.640,11.690
240,9-Aug-18 01:45:00,11.563,26.140,12.847,1.630,11.720
241,9-Aug-18 02:00:00,11.563,26.144,12.847,1.620,11.720
242,9-Aug-18 02:15:00,11.563,26.142,12.847,1.630,11.760
243,9-Aug-18 02:30:00,11.563,26.140,12.877,1.630,11.690
244,9-Aug-18 02:45:00,11.500,26.140,12.847,1.630,11.650
245,9-Aug-18 03:00:00,11.563,26.143,12.847,1.640,11.650
246,9-Aug-18 03:15:00,11.563,26.137,12.788,1.640,11.660
247,9-Aug-18 03:30:00,11.563,26.136,12.877,1.630,11.690
248,9-Aug-18 03:45:00,11.500,26.139,12.877,1.630,11.700
249,9-Aug-18 04:00:00,11.563,26.140,12.817,1.630,11.710
250,9-Aug-18 04:15:00,11.563,26.132,12.847,1.640,11.720
251,9-Aug-18 04:30:00,11.563,26.131,12.847,1.630,11.740
252,9-Aug-18 04:45:00,11.563,26.129,12.847,1.630,11.770
253,9-Aug-18 05:00:00,11.563,26.135,12.817,1.630,11.750
254,9-Aug-18 05:15:00,11.563,26.137,12.817,1.630,11.640
255,9-Aug-18 05:30:00,11.563,26.130,12.817,1.630,11.640
256,9-Aug-18 05:45:00,11.563,26.126,12.847,1.640,11.670
257,9-Aug-18 06:00:00,11.563,26.128,12.788,1.630,11.710
258,9-Aug-18 06:15:00,11.563,26.128,12.847,1.630,11.730
259,9-Aug-18 06:30:00,11.563,26.130,12.817,1.640,11.720
260,9-Aug-18 06:45:00,11.563,26.129,12.788,1.640,11.730
261,9-Aug-18 07:00:00,11.563,26.134,12.817,1.630,11.720
262,9-Aug-18 07:15:00,11.563,26.137,12.817,1.630,11.680
263,9-Aug-18 07:30:00,11.563,26.135,12.877,1.630,11.680
264,9-Aug-18 07:45:00,11.563,26.133,13.056,1.630,11.700
265,9-Aug-18 08:00:00,11.563,26.131,13.205,1.630,11.700
266,9-Aug-18 08:15:00,11.563,26.134,13.354,1.630,11.700
267,9-Aug-18 08:30:00,11.563,26.131,13.473,1.640,11.700
268,9-Aug-18 08:45:00,11.563,26.141,13.503,1.630,11.690
269,9-Aug-18 09:00:00,11.563,26.141,13.831,1.640,11.690
270,9-Aug-18 09:15:00,11.563,26.137,13.831,1.630,11.740
271,9-Aug-18 09:30:00,11.563,26.135,13.861,1.630,11.740
272,9-Aug-18 09:45:00,11.563,26.136,13.831,1.640,11.730
273,9-Aug-18 10:00:00,11.563,26.142,13.861,1.630,11.700
274,9-Aug-18 10:15:00,11.563,26.134,13.831,1.630,11.660
275,9-Aug-18 10:30:00,11.563,26.138,13.861,1.620,11.690
276,9-Aug-18 10:45:00,11.563,26.149,13.891,1.630,11.700
277,9-Aug-18 11:00:00,11.563,26.145,13.891,1.630,11.680
278,9-Aug-18 11:15:00,11.563,26.142,13.831,1.640,11.640
279,9-Aug-18 11:30:00,11.563,26.146,13.891,1.640,11.660
280,9-Aug-18 11:45:00,11.563,26.147,13.891,1.630,11.690
281,9-Aug-18 12:00:00,11.563,26.138,13.891,1.640,11.680
282,9-Aug-18 12:15:00,11.563,26.149,13.891,1.640,11.670
283,9-Aug-18 12:30:00,11.563,26.146,13.891,1.630,11.660
284,9-Aug-18 12:45:00,11.563,26.137,13.861,1.630,11.640
285,9-Aug-18 13:00:00,11.500,26.139,13.891,1.640,11.690
286,9-Aug-18 13:15:00,11.563,26.139,13.831,1.630,11.770
287,9-Aug-18 13:30:00,11.563,26.133,13.861,1.630,11.760
288,9-Aug-18 13:45:00,11.563,26.137,13.920,1.620,11.750
289,9-Aug-18 14:00:00,11.563,26.133,13.891,1.630,11.740
290,9-Aug-18 14:15:00,11.563,26.135,13.920,1.630,11.710
291,9-Aug-18 14:30:00,11.563,26.128,13.891,1.630,11.690
292,9-Aug-18 14:45:00,11.563,26.127,13.861,1.630,11.650
293,9-Aug-18 15:00:00,11.563,26.122,13.891,1.630,11.640
294,9-Aug-18 15:15:00,11.563,26.123,13.861,1.630,11.630
295,9-Aug-18 15:30:00,11.563,26.128,13.950,1.630,11.720
296,9-Aug-18 15:45:00,11.563,26.123,13.891,1.630,11.740
297,9-Aug-18 16:00:00,11.563,26.123,13.861,1.630,11.740
298,9-Aug-18 16:15:00,11.563,26.123,13.831,1.630,11.660
299,9-Aug-18 16:30:00,11.563,26.115,13.891,1.640,11.640
300,9-Aug-18 16:45:00,11.563,26.119,13.861,1.630,11.640
301,9-Aug-18 17:00:00,11.563,26.116,13.891,1.630,11.640
302,9-Aug-18 17:15:00,11.563,26.114,13.861,1.630,11.650
303,9-Aug-18 17:30:00,11.563,26.112,13.891,1.640,11.660
304,9-Aug-18 17:45:00,11.563,26.105,13.891,1.630,11.700
305,9-Aug-18 18:00:00,11.563,26.101,13.891,1.630,11.660
306,9-Aug-18 18:15:00,11.563,26.111,13.861,1.630,11.640
307,9-Aug-18 18:30:00,11.563,26.109,13.891,1.630,11.630
308,9-Aug-18 18:45:00,11.563,26.106,13.592,1.630,11.630
309,9-Aug-18 19:00:00,11.563,26.106,13.592,1.640,11.620
310,9-Aug-18 19:15:00,11.563,26.111,13.503,1.630,11.640
311,9-Aug-18 19:30:00,11.500,26.110,13.473,1.630,11.640
312,9-Aug-18 19:45:00,11.563,26.115,13.324,1.640,11.660
313,9-Aug-18 20:00:00,11.563,26.121,13.265,1.630,11.660
314,9-Aug-18 20:15:00,11.563,26.120,13.086,1.640,11.660
315,9-Aug-18 20:30:00,11.563,26.122,13.026,1.640,11.660
316,9-Aug-18 20:45:00,11.563,26.123,12.996,1.640,11.670
317,9-Aug-18 21:00:00,11.563,26.128,12.937,1.640,11.680
318,9-Aug-18 21:15:00,11.500,26.128,12.877,1.640,11.680
319,9-Aug-18 21:30:00,11.563,26.129,12.907,1.630,11.690
320,9-Aug-18 21:45:00,11.563,26.132,12.877,1.630,11.690
321,9-Aug-18 22:00:00,11.563,26.133,12.877,1.630,11.690
322,9-Aug-18 22:15:00,11.563,26.137,12.847,1.630,11.700
323,9-Aug-18 22:30:00,11.563,26.140,12.847,1.630,11.690
324,9-Aug-18 22:45:00,11.563,26.138,12.907,1.640,11.700
325,9-Aug-18 23:00:00,11.563,26.134,12.907,1.640,11.710
326,9-Aug-18 23:15:00,11.563,26.135,12.877,1.660,11.710
327,9-Aug-18 23:30:00,11.563,26.139,12.907,1.640,11.710
328,9-Aug-18 23:45:00,11.563,26.140,12.907,1.640,11.700
329,10-Aug-18 00:00:00,11.563,26.140,12.907,1.630,11.710
330,10-Aug-18 00:15:00,11.563,26.135,12.877,1.640,11.710
331,10-Aug-18 00:30:00,11.563,26.133,12.877,1.640,11.700
332,10-Aug-18 00:45:00,11.563,26.138,12.847,1.650,11.700
333,10-Aug-18 01:00:00,11.563,26.140,12.847,1.660,11.710
334,10-Aug-18 01:15:00,11.563,26.134,12.817,1.660,11.720
335,10-Aug-18 01:30:00,12.875,26.155,12.788,1.690,11.810
336,10-Aug-18 01:45:00,11.625,26.127,12.847,1.680,11.750
337,10-Aug-18 02:00:00,11.625,26.125,12.877,1.690,11.730
338,10-Aug-18 02:15:00,11.563,26.126,12.847,1.670,11.720
339,10-Aug-18 02:30:00,11.563,26.121,12.877,1.660,11.730
340,10-Aug-18 02:45:00,11.563,26.122,12.877,1.680,11.740
341,10-Aug-18 03:00:00,11.563,26.125,12.877,1.690,11.740
342,10-Aug-18 03:15:00,11.625,26.128,12.847,1.680,11.750
343,10-Aug-18 03:30:00,11.563,26.122,12.847,1.730,11.750
344,10-Aug-18 03:45:00,11.563,26.123,12.788,1.810,11.740
345,10-Aug-18 04:00:00,11.625,26.121,12.817,1.840,11.730
346,10-Aug-18 04:15:00,11.563,26.123,12.817,1.880,11.740
347,10-Aug-18 04:30:00,11.625,26.129,12.788,1.860,11.740
348,10-Aug-18 04:45:00,11.625,26.124,12.817,1.850,11.730
349,10-Aug-18 05:00:00,11.625,26.125,12.847,1.870,11.730
350,10-Aug-18 05:15:00,11.563,26.131,12.758,1.890,11.730
351,10-Aug-18 05:30:00,11.563,26.130,12.788,1.900,11.740
352,10-Aug-18 05:45:00,11.563,26.130,12.847,1.920,11.740
353,10-Aug-18 06:00:00,11.625,26.138,12.817,1.930,11.730
354,10-Aug-18 06:15:00,11.625,26.132,12.758,1.900,11.740
355,10-Aug-18 06:30:00,11.625,26.135,12.788,1.930,11.750
356,10-Aug-18 06:45:00,11.625,26.128,12.758,1.920,11.770
357,10-Aug-18 07:00:00,11.625,26.128,12.758,1.960,11.750
358,10-Aug-18 07:15:00,11.625,26.131,12.788,1.970,11.750
359,10-Aug-18 07:30:00,11.625,26.124,12.817,1.950,11.750
