Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-08-14T11:59:03Z,0.127,26.5159,2.5333,0.6171,36.847,37.980714999999996,6.0846,75.73,7.596,252.8733,298.8,1.875925698760591,0.045,0
2018-08-14T11:59:03Z,0.137,26.5178,2.5389,0.6159,36.828,37.963397,6.0763,75.631,7.61,251.0499,286.07,1.8748255263789169,0.043,0
2018-08-14T11:59:03Z,0.146,26.5216,2.5577,0.6547,36.786,37.921595,6.0556,75.377,7.619,242.1035,276.27,1.8724100592939292,0.042,0
2018-08-14T11:59:03Z,0.156,26.5282,2.6138,0.6587,36.785,37.919991,6.0272,75.023,7.621,229.1079,270.87,1.8720955591461454,0.042,0
2018-08-14T11:59:03Z,0.166,26.5319,2.6932,0.634,36.809,37.944006,5.9956,74.629,7.619,222.0336,268.85,1.8732435295170664,0.041,0
2018-08-14T11:59:03Z,0.178,26.5353,2.7278,0.6296,36.821,37.957843,5.9642,74.239,7.618,220.6676,267.58,1.8737561379997,0.039,0
2018-08-14T11:59:03Z,0.191,26.5383,2.7285,0.6364,36.82,37.960238,5.9338,73.866,7.618,219.9909,267.37,1.8735835364894815,0.035,0
2018-08-14T11:59:03Z,0.202,26.5373,2.7484,0.6247,36.83,37.972967,5.901,73.464,7.618,219.2724,268.25,1.87416196122369,0.03,0
2018-08-14T11:59:03Z,0.208,26.5341,2.7846,0.6098,36.839,37.9847,5.8655,73.027,7.62,218.6917,269.48,1.874773528792756,0.024,0
2018-08-14T11:59:03Z,0.212,26.5365,2.8072,0.6091,36.826,37.97504,5.8313,72.606,7.623,218.5622,272.28,1.8739777505428032,0.017,0
2018-08-14T11:59:03Z,0.214,26.5414,2.81,0.6166,36.831,37.983235,5.7979,72.196,7.625,218.8253,276.46,1.874053826993746,0.012,0
2018-08-14T11:59:03Z,0.214,26.5457,2.8093,0.6387,36.864,38.020258,5.7634,71.771,7.628,219.2921,280.21,1.8756630713279538,0.008,0
2018-08-14T11:59:03Z,0.215,26.5497,2.8087,0.6337,36.883,38.041518,5.7276,71.328,7.631,219.7313,282.84,1.876529261906347,0.006,0
2018-08-14T11:59:03Z,0.217,26.5538,2.8023,0.6172,36.889,38.049699,5.688,70.838,7.634,219.6622,283.47,1.8766905936552511,0.005,0
2018-08-14T11:59:03Z,0.219,26.5582,2.796,0.622,36.894,38.055645,5.6475,70.334,7.635,219.3171,282.08,1.8767861551269582,0.005,0
2018-08-14T11:59:03Z,0.22,26.5622,2.7973,0.5998,36.887,38.04989,5.6105,69.877,7.635,219.5166,280.68,1.876250740749984,0.006,0
2018-08-14T11:59:03Z,0.22,26.565,2.7994,0.5933,36.879,38.043643,5.5747,69.435,7.635,220.1811,279.6,1.875708968319564,0.006,0
2018-08-14T11:59:03Z,0.221,26.5656,2.7936,0.6345,36.877,38.043642,5.5386,68.989,7.634,220.8121,279.18,1.8755774678213246,0.006,0
2018-08-14T11:59:03Z,0.224,26.5659,2.7921,0.6402,36.882,38.049892,5.5032,68.55,7.63,221.038,279.23,1.8758350134789328,0.005,0
2018-08-14T11:59:03Z,0.227,26.5684,2.7986,0.6007,36.886,38.055672,5.4688,68.124,7.625,221.0186,278.94,1.875951750304753,0.004,0
2018-08-14T11:59:03Z,0.228,26.5723,2.7539,0.6142,36.879,38.050003,5.4369,67.732,7.621,221.1802,278.6,1.8754204860128907,0.004,0
2018-08-14T11:59:03Z,0.228,26.5752,2.6644,0.6512,36.87,38.044886,5.4077,67.372,7.619,221.4437,277.5,1.8748210707357478,0.003,0
2018-08-14T11:59:03Z,0.228,26.5765,2.6175,0.6206,36.879,38.057341,5.3805,67.039,7.619,221.7082,276.49,1.8752546464075615,0.001,0
2018-08-14T11:59:03Z,0.228,26.5782,2.6092,0.5798,36.891,38.073536,5.355,66.726,7.62,222.3134,276.4,1.8758340396721493,0.001,0
2018-08-14T11:59:03Z,0.228,26.5821,2.6194,0.5857,36.865,38.050112,5.3305,66.426,7.621,223.2553,277.12,1.8742793333550556,0.001,0
2018-08-14T11:59:03Z,0.229,26.5871,2.6492,0.6009,36.841,38.028245,5.3069,66.138,7.621,223.7187,277.48,1.8727893258183912,0.001,0
2018-08-14T11:59:03Z,0.229,26.5919,2.6666,0.6105,36.873,38.06326,5.2851,65.872,7.621,223.6136,276.86,1.8743235373729978,0,0
2018-08-14T11:59:03Z,0.23,26.5962,2.6646,0.6411,36.899,38.092314,5.2646,65.618,7.622,223.3616,276.03,1.8755541203655421,-0.001,0
2018-08-14T11:59:03Z,0.231,26.6004,2.6613,0.6651,36.869,38.061897,5.2433,65.352,7.627,222.9949,274.73,1.8737727582985297,-0.002,0
2018-08-14T11:59:03Z,0.231,26.6055,2.6634,0.6567,36.819,38.013134,5.2221,65.092,7.633,223.2233,274.8,1.8708795612249194,-0.001,0
2018-08-14T11:59:03Z,0.228,26.6099,2.6718,0.6308,36.813,38.010959,5.2065,64.905,7.637,224.1453,277.26,1.8703833726869492,0.003,0
2018-08-14T11:59:03Z,0.223,26.6116,2.6889,0.6271,36.829,38.035601,5.2057,64.906,7.635,224.5915,280.68,1.8711778676063773,0.008,0
2018-08-14T11:59:03Z,0.223,26.6098,2.7227,0.6416,36.843,38.056976,5.2214,65.116,7.629,224.5744,281.61,1.8720025001955998,0.012,0
2018-08-14T11:59:03Z,0.232,26.6133,2.7596,0.6243,36.863,38.078827,5.2451,65.412,7.625,224.5406,277.14,1.872941091165819,0.013,0
2018-08-14T11:59:03Z,0.245,26.6191,2.7764,0.6008,36.836,38.045684,5.267,65.677,7.626,224.5272,271.79,1.8712588714527152,0.015,0
2018-08-14T11:59:03Z,0.251,26.6288,2.7878,0.6016,36.769,37.973874,5.2858,65.907,7.625,224.8432,268.64,1.8672715788586156,0.019,0
2018-08-14T11:59:03Z,0.248,26.6475,2.7966,0.6033,36.77,37.972928,5.3163,66.284,7.621,225.1778,264.94,1.866591049743735,0.024,0
2018-08-14T11:59:03Z,0.244,26.6473,2.7914,0.5908,36.84,38.034248,5.3706,66.943,7.619,225.1312,260.12,1.870364306321739,0.026,0
2018-08-14T11:59:03Z,0.251,26.6315,2.7796,0.6035,36.898,38.079986,5.4365,67.74,7.621,225.0541,253.49,1.8741072028327639,0.024,0
2018-08-14T11:59:03Z,0.27,26.6305,2.7735,0.6344,36.903,38.08121,5.4914,68.419,7.627,225.1911,246.64,1.8744152532206149,0.022,0
2018-08-14T11:59:03Z,0.286,26.6342,2.7816,0.6282,36.858,38.049044,5.5248,68.86,7.637,225.153,243.68,1.8718474375901935,0.021,0
2018-08-14T11:59:03Z,0.29,26.6181,2.7756,0.6203,36.797,38.008734,5.5421,69.113,7.648,224.9378,242.53,1.8691983159884304,0.019,0
2018-08-14T11:59:03Z,0.285,26.5885,2.7475,0.6304,36.751,37.975036,5.554,69.285,7.658,224.9985,240.24,1.867886185648846,0.015,0
2018-08-14T11:59:03Z,0.28,26.5773,2.7364,0.6291,36.733,37.959275,5.5692,69.48,7.664,225.3711,236.51,1.867357307710647,0.013,0
2018-08-14T11:59:03Z,0.282,26.6058,2.7424,0.6341,36.723,37.945233,5.5977,69.83,7.668,225.915,232.26,1.8656989467161023,0.015,0
2018-08-14T11:59:03Z,0.289,26.6454,2.7742,0.6913,36.713,37.932302,5.6484,70.458,7.671,226.0682,229.45,1.8636071364091569,0.022,0
2018-08-14T11:59:03Z,0.298,26.665,2.8262,0.7718,36.712,37.929982,5.7217,71.369,7.675,225.7601,228.02,1.8627851703096683,0.03,0
2018-08-14T11:59:03Z,0.308,26.6656,2.8473,0.7833,36.7,37.91717,5.8083,72.447,7.676,225.8039,226.48,1.8621163644791603,0.035,0
2018-08-14T11:59:03Z,0.318,26.6579,2.8453,0.7697,36.689,37.904455,5.8961,73.54,7.676,226.3395,224.44,1.86182631814863,0.038,0
2018-08-14T11:59:03Z,0.328,26.6543,2.8487,0.759,36.688,37.903298,5.9741,74.512,7.676,226.9885,223,1.8619133716035086,0.038,0
2018-08-14T11:59:03Z,0.338,26.6534,2.8604,0.6844,36.687,37.903182,6.0312,75.226,7.677,227.5419,222.61,1.8618946470844857,0.037,0
2018-08-14T11:59:03Z,0.348,26.6516,2.8672,0.6007,36.685,37.903047,6.0605,75.595,7.678,227.9543,221.98,1.8618574124677993,0.037,0
2018-08-14T11:59:03Z,0.357,26.6498,2.8578,0.5704,36.684,37.901681,6.0648,75.65,7.676,228.1882,220.25,1.8618739835300107,0.038,0
2018-08-14T11:59:03Z,0.364,26.6493,2.8753,0.5934,36.672,37.886665,6.0503,75.462,7.673,228.3912,217.35,1.8612481465055852,0.04,0
2018-08-14T11:59:03Z,0.373,26.6508,2.932,0.6339,36.64,37.848539,6.0236,75.119,7.672,228.7746,213.93,1.8594687045885956,0.043,0
2018-08-14T11:59:03Z,0.384,26.654,2.9637,0.6329,36.619,37.821854,5.9931,74.729,7.674,229.2961,210.15,1.8582143795969135,0.045,0
2018-08-14T11:59:03Z,0.399,26.6553,2.9649,0.612,36.622,37.818132,5.9622,74.333,7.677,229.9639,206.03,1.858324566652486,0.048,0
2018-08-14T11:59:03Z,0.414,26.6509,2.9742,0.5948,36.62,37.803517,5.9324,73.941,7.678,230.6547,202.8,1.858388722641953,0.052,0
2018-08-14T11:59:03Z,0.427,26.6421,3.0303,0.5775,36.606,37.772192,5.9099,73.629,7.679,231.1093,200.31,1.857979699708329,0.054,0
2018-08-14T11:59:03Z,0.438,26.6347,3.1284,0.5859,36.426,37.566412,5.8995,73.461,7.682,231.5027,197.43,1.8485898631098767,0.056,0
2018-08-14T11:59:03Z,0.452,26.6282,3.1771,0.6051,36.013,37.094169,5.9135,73.551,7.685,231.9693,194.24,1.8266450744200577,0.056,0
2018-08-14T11:59:03Z,0.469,26.6142,3.1684,0.5961,35.742,36.699716,6.0015,74.423,7.688,232.4489,191.2,1.8126234205758252,0.056,0
2018-08-14T11:59:03Z,0.485,26.5876,3.1335,0.5686,35.821,36.608489,6.2485,77.144,7.691,233.3439,188.2,1.817883816262045,0.055,0
2018-08-14T11:59:03Z,0.499,26.5618,3.0774,0.5774,35.984,36.626125,6.6805,82.168,7.693,234.5309,185.06,1.827638541522279,0.053,0
2018-08-14T11:59:03Z,0.511,26.5375,3.0502,0.6117,36.04,36.595101,7.2131,88.525,7.694,235.271,181.44,1.8315882159837582,0.05,0
2018-08-14T11:59:03Z,0.523,26.3762,3.0527,0.6166,36.045,36.550873,7.7474,94.969,7.698,235.3236,177.27,1.838099360488968,0.046,0
2018-08-14T11:59:03Z,0.535,26.0717,3.0803,0.6676,36.063,36.535968,8.2242,100.731,7.701,235.0816,173.22,1.8509611392680256,0.043,0
2018-08-14T11:59:03Z,0.545,25.8489,3.136,0.7705,36.093,36.541897,8.6104,105.396,7.702,235.3556,169.39,1.8613828244837716,0.042,0
2018-08-14T11:59:03Z,0.554,25.7461,3.1746,0.822,36.127,36.55899,8.8833,108.69,7.702,236.0559,165.58,1.8673244425777142,0.043,0
2018-08-14T11:59:03Z,0.564,25.6887,3.1884,0.8328,36.131,36.552043,9.0266,110.414,7.698,236.5799,161.96,1.8698306676167338,0.043,0
2018-08-14T11:59:03Z,0.575,25.647,3.2387,0.8101,36.106,36.521398,9.0512,110.699,7.69,236.8722,158.68,1.8701233108467177,0.042,0
2018-08-14T11:59:03Z,0.588,25.6112,3.3235,0.7916,36.094,36.506082,8.994,109.991,7.685,236.9231,156.18,1.870894225194442,0.039,0
2018-08-14T11:59:03Z,0.6,25.5883,3.3689,0.8231,36.084,36.493907,8.9024,108.864,7.685,236.9368,154.88,1.8712599964350822,0.036,0
2018-08-14T11:59:03Z,0.609,25.574,3.3824,0.8553,36.094,36.501234,8.8134,107.771,7.689,236.9521,154.26,1.8723813036225097,0.032,0
2018-08-14T11:59:03Z,0.614,25.567,3.4313,0.8146,36.126,36.531139,8.7407,106.877,7.694,236.9359,153.44,1.8744203678708475,0.03,0
2018-08-14T11:59:03Z,0.618,25.5636,3.5188,0.6965,36.133,36.537869,8.6824,106.162,7.699,237.1719,151.85,1.874941352984729,0.029,0
2018-08-14T11:59:03Z,0.624,25.561,3.5674,0.6176,36.115,36.519079,8.6343,105.573,7.704,237.5678,149.42,1.8740558540529926,0.03,0
2018-08-14T11:59:03Z,0.632,25.5578,3.569,0.6241,36.091,36.494522,8.5953,105.095,7.709,237.9368,146.4,1.8728644128458545,0.033,0
2018-08-14T11:59:03Z,0.643,25.555,3.5657,0.6223,36.092,36.495042,8.5659,104.733,7.714,238.2786,143.05,1.873031306809868,0.037,0
2018-08-14T11:59:03Z,0.654,25.5531,3.61,0.5953,36.124,36.525375,8.5456,104.478,7.717,238.3442,139.97,1.8748666478457041,0.04,0
2018-08-14T11:59:03Z,0.666,25.5533,3.71,0.6033,36.146,36.543646,8.5345,104.333,7.72,238.2146,137.31,1.876068148948901,0.041,0
2018-08-14T11:59:03Z,0.677,25.554,3.7634,0.6271,36.131,36.52538,8.5305,104.274,7.722,238.3451,134.91,1.8752150835376742,0.041,0
2018-08-14T11:59:03Z,0.687,25.5523,3.7684,0.6397,36.104,36.495087,8.5272,104.227,7.723,238.7189,132.89,1.8737983888186327,0.04,0
2018-08-14T11:59:03Z,0.697,25.5498,3.8349,0.6948,36.106,36.494992,8.5219,104.158,7.725,239.1201,130.84,1.8740083256263045,0.039,0
2018-08-14T11:59:03Z,0.706,25.5446,3.9523,0.7738,36.136,36.524236,8.5172,104.097,7.725,239.4098,128.59,1.8758664081752339,0.037,0
2018-08-14T11:59:03Z,0.715,25.5375,4.0103,0.8023,36.143,36.531037,8.5148,104.067,7.726,239.641,126.18,1.8765360782117038,0.034,0
2018-08-14T11:59:03Z,0.724,25.5348,4.0127,0.8249,36.125,36.513701,8.5133,104.052,7.727,239.9365,123.73,1.8756540867058804,0.031,0
2018-08-14T11:59:03Z,0.733,25.5336,3.9911,0.8029,36.116,36.505209,8.5107,104.023,7.728,240.1444,121.38,1.8752069476022797,0.029,0
2018-08-14T11:59:03Z,0.74,25.5303,3.9411,0.6886,36.103,36.491888,8.5034,103.932,7.729,240.2614,119.27,1.8746240158131746,0.027,0
2018-08-14T11:59:03Z,0.745,25.5288,3.9049,0.6031,36.092,36.479686,8.4925,103.795,7.73,240.4902,117.25,1.8740789592475842,0.027,0
2018-08-14T11:59:03Z,0.75,25.532,3.8932,0.5936,36.099,36.484711,8.4861,103.711,7.732,240.8459,115.23,1.8743356644364897,0.028,0
2018-08-14T11:59:03Z,0.756,25.5348,3.8917,0.6042,36.107,36.489121,8.4859000000000009,103.701,7.733,241.2062,113.33,1.874663358200351,0.031,0
2018-08-14T11:59:03Z,0.765,25.5331,3.8961,0.6089,36.091,36.469483,8.4872,103.707,7.733,241.4907,111.34,1.873851259818598,0.035,0
2018-08-14T11:59:03Z,0.775,25.5305,3.9007,0.5892,36.063,36.437835,8.4883,103.711,7.733,241.7049,109.14,1.872415020527794,0.037,0
2018-08-14T11:59:03Z,0.786,25.5284,3.9105,0.58,36.052,36.42408,8.4894,103.718,7.733,241.9032,106.81,1.8718938132092824,0.039,0
2018-08-14T11:59:03Z,0.798,25.524,3.9963,0.6495,36.06,36.430224,8.4905,103.726,7.734,241.8232,104.57,1.8725098414951813,0.039,0
2018-08-14T11:59:03Z,0.809,25.5181,4.1664,0.7582,36.079,36.448584,8.4905,103.724,7.735,241.5122,102.53,1.8737913457530506,0.039,0
2018-08-14T11:59:03Z,0.818,25.5131,4.2764,0.8259,36.087,36.455494,8.4899,103.713,7.735,241.4134,100.78,1.8744318153917117,0.038,0
2018-08-14T11:59:03Z,0.825,25.5094,4.2959,0.8279,36.083,36.450249,8.4904,103.716,7.735,241.4891,99.32,1.8743599449209403,0.037,0
2018-08-14T11:59:03Z,0.833,25.5067,4.302,0.8129,36.082,36.448688,8.4926,103.74,7.734,241.7384,97.832,1.87441301955832,0.036,0
2018-08-14T11:59:03Z,0.844,25.5052,4.4052,0.8284,36.072,36.436628,8.4958,103.775,7.734,242.0183,96.187,1.873922564171986,0.036,0
2018-08-14T11:59:03Z,0.854,25.5045,4.606,0.8614,36.067,36.43147,8.4977,103.795,7.733,241.8628,94.424,1.8736752495475353,0.036,0
2018-08-14T11:59:03Z,0.864,25.503,4.7172,0.876,36.086,36.449845,8.4968,103.782,7.733,241.4928,92.609,1.8747809743570416,0.036,0
2018-08-14T11:59:03Z,0.874,25.5012,4.7203,0.8528,36.106,36.46822,8.4949,103.758,7.733,241.502,91.059,1.8759538588826177,0.035,0
2018-08-14T11:59:03Z,0.882,25.4995,4.6988,0.8253,36.101,36.46307,8.4938,103.743,7.733,241.8015,89.888,1.8757467195886242,0.035,0
2018-08-14T11:59:03Z,0.888,25.4978,4.6783,0.8178,36.09,36.451103,8.4927,103.728,7.733,242.1894,89.004,1.8752093141416621,0.036,0
2018-08-14T11:59:03Z,0.897,25.4967,4.6743,0.8234,36.09,36.450573,8.4896,103.691,7.732,242.5787,88.346,1.8752532969936904,0.037,0
2018-08-14T11:59:03Z,0.908,25.4959,4.6687,0.8315,36.095,36.456669,8.481,103.586,7.73,242.7226,87.636,1.8755604227534555,0.038,0
2018-08-14T11:59:03Z,0.92,25.4949,4.6472,0.8243,36.1,36.46128,8.468,103.425,7.729,242.6386,86.854,1.875875588888716,0.038,0
2018-08-14T11:59:03Z,0.931,25.4939,4.6168,0.7982,36.084,36.442805,8.4609,103.335,7.727,242.4239,86.051,1.8750346726146527,0.036,0
2018-08-14T11:59:03Z,0.94,25.494,4.6052,0.7902,36.068,36.423853,8.4648,103.375,7.726,242.2765,85.223,1.874149676235234,0.033,0
2018-08-14T11:59:03Z,0.947,25.4947,4.6261,0.8188,36.07,36.422698,8.4722,103.457,7.727,242.3192,84.422,1.874231593301534,0.029,0
2018-08-14T11:59:03Z,0.953,25.4942,4.768,0.8395,36.077,36.428841,8.4764,103.506,7.728,242.6829,83.572,1.8746368658298735,0.027,0
2018-08-14T11:59:03Z,0.958,25.4922,5.0064,0.8266,36.082,36.434602,8.4771,103.516,7.728,243.3176,82.795,1.8749922620533923,0.026,0
2018-08-14T11:59:03Z,0.963,25.4874,5.1287,0.8154,36.076,36.428828,8.4747,103.487,7.73,243.6263,82.227,1.8748543994902087,0.026,0
2018-08-14T11:59:03Z,0.969,25.4824,5.143,0.8565,36.069,36.422543,8.4698,103.427,7.732,243.6631,81.851,1.8746694658830452,0.028,0
2018-08-14T11:59:03Z,0.977,25.4819,5.18,0.897,36.069,36.422136,8.4654,103.372,7.732,243.5903,81.611,1.874689393518209,0.03,0
2018-08-14T11:59:03Z,0.986,25.4831,5.2457,0.8773,36.072,36.423916,8.4642,103.355,7.732,243.4336,81.55,1.8748062550800688,0.032,0
2018-08-14T11:59:03Z,0.995,25.483,5.2841,0.8615,36.094,36.444062,8.464,103.347,7.732,243.8336,81.68,1.8760215243740348,0.034,0
2018-08-14T11:59:03Z,1.004,25.4828,5.2766,0.859,36.129,36.475142,8.461,103.301,7.731,244.6415,81.892,1.8779567745658303,0.036,0
2018-08-14T11:59:03Z,1.013,25.4829,5.2569,0.8475,36.139,36.482072,8.4565,103.237,7.731,245.028,82.052,1.8785033124844024,0.036,0
2018-08-14T11:59:03Z,1.022,25.4821,5.2479,0.8442,36.123,36.464322,8.4531,103.192,7.731,244.9787,82.073,1.8776541628040861,0.035,0
2018-08-14T11:59:03Z,1.032,25.4786,5.2417,0.8196,36.11,36.451107,8.4521,103.178,7.731,244.906,81.946,1.8770786613867663,0.033,0
2018-08-14T11:59:03Z,1.041,25.4728,5.2279,0.7944,36.108,36.449328,8.454,103.201,7.732,244.9235,81.736,1.8772013343822789,0.031,0
2018-08-14T11:59:03Z,1.049,25.4677,5.2085,0.8138,36.103,36.442813,8.4586,103.255,7.734,245.0187,81.594,1.8771307011134233,0.03,0
2018-08-14T11:59:03Z,1.055,25.4655,5.1726,0.8405,36.098,36.435865,8.4636,103.313,7.734,245.1963,81.359,1.8769435673378434,0.03,0
2018-08-14T11:59:03Z,1.061,25.4658,5.1254,0.8425,36.091,36.428834,8.4645,103.321,7.734,245.6076,80.947,1.8765457959142386,0.03,0
2018-08-14T11:59:03Z,1.068,25.4663,5.0968,0.8382,36.085,36.421325,8.46,103.263,7.734,246.1197,80.612,1.8761950694694722,0.03,0
2018-08-14T11:59:03Z,1.076,25.4643,5.0937,0.8494,36.075,36.408602,8.4525,103.164,7.733,246.399,80.395,1.8757243753054413,0.03,0
2018-08-14T11:59:03Z,1.086,25.4621,5.1243,0.8557,36.073,36.40205,8.4457,103.07,7.733,246.3171,80.23,1.8757023460264177,0.03,0
2018-08-14T11:59:03Z,1.095,25.4615,5.1821,0.8528,36.081,36.405625,8.4396,102.984,7.733,245.9892,80.17,1.8761669668825887,0.029,0
2018-08-14T11:59:03Z,1.102,25.46,5.2134,0.8452,36.068,36.388291,8.4326,102.888,7.733,245.8761,80.23,1.875510914122869,0.027,0
2018-08-14T11:59:03Z,1.107,25.4563,5.2179,0.8256,36.066,36.383027,8.4269,102.809,7.734,245.9825,80.468,1.8755491918428238,0.025,0
2018-08-14T11:59:03Z,1.113,25.4497,5.2551,0.8286,36.091,36.4055,8.4252,102.779,7.734,246.1574,80.977,1.8771917291565796,0.025,0
2018-08-14T11:59:03Z,1.119,25.4431,5.3135,0.8516,36.096,36.405908,8.4292,102.818,7.734,246.4414,81.594,1.8777324782800406,0.025,0
2018-08-14T11:59:03Z,1.125,25.4375,5.3449,0.8586,36.085,36.38795,8.4362,102.888,7.733,246.4909,82.144,1.8773512303542406,0.026,0
2018-08-14T11:59:03Z,1.131,25.433,5.3589,0.8528,36.083,36.378939,8.4406,102.923,7.732,246.3259,82.573,1.8774217741828352,0.028,0
2018-08-14T11:59:03Z,1.139,25.429,5.401,0.8115,36.07,36.360467,8.4388,102.886,7.731,246.4254,82.835,1.876865811926559,0.03,0
2018-08-14T11:59:03Z,1.147,25.423,5.4767,0.7263,36.069,36.355165,8.4309,102.778,7.729,246.6623,82.95,1.8770517331690617,0.031,0
2018-08-14T11:59:03Z,1.156,25.415,5.5203,0.6466,36.095,36.378359,8.4158,102.586,7.728,246.7812,82.93,1.878807010489465,0.031,0
2018-08-14T11:59:03Z,1.165,25.4046,5.5242000000000004,0.6107,36.105,36.386802,8.3922,102.293,7.729,246.9165,82.845,1.879777107420812,0.03,0
2018-08-14T11:59:03Z,1.172,25.3951,5.4966,0.6581,36.113,36.393719,8.3647,101.955,7.729,247.093,82.777,1.8806010247257015,0.027,0
2018-08-14T11:59:03Z,1.179,25.3892,5.4343,0.762,36.119,36.398462,8.3412,101.665,7.729,247.281,82.765,1.8811697552553373,0.025,0
2018-08-14T11:59:03Z,1.185,25.3856,5.4056,0.8298,36.102,36.380627,8.3259,101.476,7.729,247.4686,82.776,1.8803766736901757,0.024,0
2018-08-14T11:59:03Z,1.19,25.3834,5.4071,0.8367,36.091,36.368643,8.3187,101.389,7.729,247.6399,82.746,1.879858206001619,0.024,0
2018-08-14T11:59:03Z,1.195,25.3823,5.3964,0.8151,36.103,36.380618,8.3183,101.384,7.728,247.718,82.731,1.8805646648373906,0.024,0
2018-08-14T11:59:03Z,1.201,25.3803,5.3688,0.7825,36.122,36.398359,8.3232,101.439,7.726,247.7244,82.798,1.8816937807064535,0.025,0
2018-08-14T11:59:03Z,1.208,25.3784,5.3217,0.7775,36.12,36.392585,8.3284,101.494,7.724,247.8036,82.91,1.8816598912094784,0.026,0
2018-08-14T11:59:03Z,1.216,25.3795,5.2953,0.8155,36.105,36.374315,8.3297,101.5,7.721,247.9875,83.097,1.880787507730644,0.026,0
2018-08-14T11:59:03Z,1.223,25.3795,5.2883,0.8451,36.101,36.36803,8.3252,101.438,7.719,248.227,83.463,1.8805665958458517,0.026,0
2018-08-14T11:59:03Z,1.23,25.377,5.2734,0.8606,36.114,36.38011,8.3122,101.276,7.719,248.3765,83.956,1.8813847712258638,0.025,0
2018-08-14T11:59:03Z,1.237,25.3726,5.272,0.8508,36.127,36.393327,8.2884,100.989,7.719,248.4183,84.469,1.8822797097655906,0.023,0
2018-08-14T11:59:03Z,1.242,25.3665,5.2804,0.818,36.132,36.400785,8.258,100.626,7.719,248.2154,84.994,1.8828017865025017,0.022,0
2018-08-14T11:59:03Z,1.246,25.3622,5.2828,0.8005,36.134,36.406769,8.2293,100.286,7.719,247.7309,85.412,1.8830857299192414,0.022,0
2018-08-14T11:59:03Z,1.251,25.3604,5.283,0.7608,36.125,36.402162,8.2077,100.032,7.719,247.4639,85.602,1.8826613613634353,0.022,0
2018-08-14T11:59:03Z,1.256,25.361,5.2827,0.7044,36.127,36.408609,8.1955,99.895,7.719,247.6545,85.782,1.8827474603452223,0.023,0
